ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Family_Glottocode,Family_Name,Status,Parent_Glottocode
thao1240,Thao,Papunesia,23.8333,120.93,thao1240,ssf,aust1307,Austronesian,nearly extinct,west2572
babu1240,Babuza,Papunesia,24.0017,120.585,babu1240,bzg,aust1307,Austronesian,extinct,cent2106
papo1239,Papora-Hoanya,Papunesia,24.324,120.57700000000001,papo1239,ppu,aust1307,Austronesian,extinct,cent2106
tsou1248,Tsou,Papunesia,23.215999999999998,120.787,tsou1248,tsu,aust1307,Austronesian,shifting,tsou1250
kana1286,Kanakanavu,Papunesia,23.3235,120.887,kana1286,xnb,aust1307,Austronesian,nearly extinct,kana1292
saar1237,Saaroa,Papunesia,23.2632,120.711,saar1237,sxr,aust1307,Austronesian,nearly extinct,kana1292
taro1264,Seediq,Papunesia,23.9032,121.35799999999999,taro1264,trv,aust1307,Austronesian,nearly extinct,atay1246
atay1247,Atayal,Papunesia,24.5209,121.38799999999999,atay1247,tay,aust1307,Austronesian,threatened,atay1246
engg1245,Enggano,Papunesia,-5.38846,102.245,engg1245,eno,aust1307,Austronesian,shifting,mala1545
atii1237,Ati,Papunesia,11.1539,122.512,atii1237,atk,aust1307,Austronesian,shifting,mala1545
nasa1239,Nasal,Papunesia,-4.8652,103.5719,nasa1239,nsy,aust1307,Austronesian,threatened,mala1545
cham1312,Chamorro,Papunesia,13.438011,144.74473999999998,cham1312,cha,aust1307,Austronesian,threatened,mala1545
pala1344,Palauan,Papunesia,7.34138,134.476678,pala1344,pau,aust1307,Austronesian,not endangered,mala1545
kawi1241,Kawi,Papunesia,-7.0,111.0,kawi1241,kaw,aust1307,Austronesian,extinct,java1253
java1254,Javanese,Papunesia,-7.001,109.287,java1254,jav,aust1307,Austronesian,not endangered,mode1251
teng1272,Tengger,Papunesia,-7.890689999999999,113.037,teng1272,tes,aust1307,Austronesian,not endangered,mode1251
newc1244,New Caledonian Javanese,Papunesia,-22.3001,166.445,newc1244,jas,aust1307,Austronesian,shifting,mode1251
osin1237,Osing,Papunesia,-8.25262,114.292,osin1237,osi,aust1307,Austronesian,not endangered,mode1251
cari1276,Caribbean Javanese,South America,5.62695,-54.6305,cari1276,jvn,aust1307,Austronesian,not endangered,mode1251
gayo1244,Gayo,Papunesia,4.3733,97.3456,gayo1244,gay,aust1307,Austronesian,threatened,nort2829
bata1288,Batak Simalungun,Papunesia,3.04372,98.9083,bata1288,bts,aust1307,Austronesian,not endangered,sout3166
bata1289,Batak Toba,Papunesia,2.35498,99.1761,bata1289,bbc,aust1307,Austronesian,threatened,sout2849
bata1290,Batak Angkola,Papunesia,1.66127,99.60248,bata1290,akb,aust1307,Austronesian,threatened,angk1248
bata1291,Batak Mandailing,Papunesia,0.85805,99.898,bata1291,btm,aust1307,Austronesian,threatened,angk1248
bata1293,Batak Karo,Papunesia,2.12787,98.2517,bata1293,btx,aust1307,Austronesian,threatened,nort2831
bata1294,Batak Dairi,Papunesia,2.51438,98.2427,bata1294,btd,aust1307,Austronesian,threatened,nort2831
bata1292,Batak Alas-Kluet,Papunesia,3.4293,97.8123,bata1292,btz,aust1307,Austronesian,not endangered,nort2831
sime1241,Simeulue,Papunesia,2.5028799999999998,96.2757,sime1241,smr,aust1307,Austronesian,not endangered,nucl1463
ment1249,Mentawai,Papunesia,-1.4109200000000002,98.9401,ment1249,mwv,aust1307,Austronesian,not endangered,ment1248
siku1242,Sikule,Papunesia,2.69113,95.9636,siku1242,skh,aust1307,Austronesian,threatened,nias1241
nias1242,Nias,Papunesia,0.90691,97.4961,nias1242,nia,aust1307,Austronesian,not endangered,nias1241
ibat1238,Ibatan,Papunesia,18.9398,121.90899999999999,ibat1238,ivb,aust1307,Austronesian,not endangered,bata1315
ivat1242,Itbayat,Papunesia,20.77,121.85,ivat1242,ivv,aust1307,Austronesian,not endangered,yami1257
yami1254,Yami,Papunesia,22.055,121.544,yami1254,tao,aust1307,Austronesian,moribund,yami1257
hano1246,Hano,Papunesia,-15.5432,168.167,hano1246,lml,aust1307,Austronesian,not endangered,nort3205
motl1237,Mwotlap,Papunesia,-13.655014999999999,167.706277,motl1237,mlv,aust1307,Austronesian,threatened,torr1262
nume1241,Nume,Papunesia,-14.230148999999999,167.593474,nume1241,tgs,aust1307,Austronesian,shifting,torr1262
vure1239,Vurës,Papunesia,-13.905676999999999,167.451412,vure1239,msn,aust1307,Austronesian,shifting,torr1262
merl1237,Merlav,Papunesia,-14.450679000000001,168.053527,merl1237,mrm,aust1307,Austronesian,not endangered,torr1262
mota1237,Mota,Papunesia,-13.835360999999999,167.690924,mota1237,mtt,aust1307,Austronesian,shifting,torr1262
leha1243,Lehali,Papunesia,-13.5043,167.332,leha1243,tql,aust1307,Austronesian,shifting,torr1262
leha1244,Lehalurup,Papunesia,-13.542726000000002,167.34334199999998,leha1244,urr,aust1307,Austronesian,shifting,torr1262
weta1242,Dorig,Papunesia,-14.366666,167.545897,weta1242,wwo,aust1307,Austronesian,shifting,torr1262
hiww1237,Hiw,Papunesia,-13.126367000000002,166.584857,hiww1237,hiw,aust1307,Austronesian,shifting,hiwl1234
loto1240,Lo-Toga,Papunesia,-13.334872,166.63433799999999,loto1240,lht,aust1307,Austronesian,shifting,hiwl1234
lako1245,Lakon,Papunesia,-14.29899,167.429382,lako1245,lkn,aust1307,Austronesian,shifting,koto1266
koro1308,Koro-Olrat,Papunesia,-14.2943,167.467,koro1308,krf,aust1307,Austronesian,shifting,koto1266
leme1238,Lemerig,Papunesia,-13.739697,167.42067600000001,leme1238,lrz,aust1307,Austronesian,nearly extinct,leme1240
vera1241,Vera'a,Papunesia,-13.892528,167.428701,vera1241,vra,aust1307,Austronesian,shifting,leme1240
cent2058,Central Maewo,Papunesia,-15.0784,168.135,cent2058,mwo,aust1307,Austronesian,threatened,maew1234
baet1237,Baetora,Papunesia,-15.2574,168.15900000000002,baet1237,btr,aust1307,Austronesian,not endangered,maew1234
mari1426,Sunwadia,Papunesia,-14.970047000000001,168.057941,mari1426,mrb,aust1307,Austronesian,shifting,maew1234
noku1237,Nokuku,Papunesia,-14.8974,166.60299999999998,noku1237,nkk,aust1307,Austronesian,shifting,nort3217
piam1242,Piamatsina,Papunesia,-14.9959,166.738,piam1242,ptr,aust1307,Austronesian,shifting,nort3217
tasm1246,Tasmate,Papunesia,-15.0792,166.66400000000002,tasm1246,tmt,aust1307,Austronesian,shifting,nort3217
valp1237,Valpei,Papunesia,-14.712,166.606,valp1237,vlp,aust1307,Austronesian,shifting,nort3217
tolo1255,Tolomako,Papunesia,-15.1569,166.77200000000002,tolo1255,tlm,aust1307,Austronesian,shifting,nort3217
vuna1239,Vunapu,Papunesia,-14.8477,166.69099999999997,vuna1239,vnp,aust1307,Austronesian,shifting,nort3217
shar1244,Ngen,Papunesia,-15.255284,167.138859,shar1244,ssv,aust1307,Austronesian,shifting,east2754
malo1243,Tamambo,Papunesia,-15.6835,167.16,malo1243,mla,aust1307,Austronesian,threatened,east2754
aore1237,Aore,Papunesia,-15.5753,167.166,aore1237,aor,aust1307,Austronesian,extinct,east2754
saka1289,Wanohe,Papunesia,-15.0757,167.051,saka1289,sku,aust1307,Austronesian,not endangered,east2754
lore1244,Nethalp,Papunesia,-15.334763,167.166325,lore1244,lnn,aust1307,Austronesian,moribund,east2754
tutu1241,Tutuba,Papunesia,-15.580667000000002,167.268889,tutu1241,tmi,aust1307,Austronesian,shifting,mafe1238
mafe1237,Mafea,Papunesia,-15.4316,167.24099999999999,mafe1237,mkv,aust1307,Austronesian,nearly extinct,mafe1238
polo1242,Polonombauk,Papunesia,-15.4653,167.09,polo1242,plb,aust1307,Austronesian,shifting,sout3220
tamb1253,Tambotalo,Papunesia,-15.5004,167.139,tamb1253,tls,aust1307,Austronesian,moribund,sout3220
butm1237,Farafi,Papunesia,-15.3353,167.03400000000002,butm1237,bnr,aust1307,Austronesian,shifting,sout3220
wusi1237,Kula (Vanuatu),Papunesia,-15.2786,166.696,wusi1237,wsi,aust1307,Austronesian,shifting,west2845
akei1237,Akei,Papunesia,-15.6377,166.767,akei1237,tsr,aust1307,Austronesian,not endangered,west2845
arak1252,Araki,Papunesia,-15.632997,166.952542,arak1252,akr,aust1307,Austronesian,nearly extinct,sout3194
wail1242,Ale,Papunesia,-15.5656,166.90200000000002,wail1242,wlr,aust1307,Austronesian,shifting,sout3194
nara1263,Narango,Papunesia,-15.5259,167.047,nara1263,nrg,aust1307,Austronesian,shifting,sout3194
tang1347,Movono,Papunesia,-15.5643,166.958,tang1347,tgp,aust1307,Austronesian,shifting,sout3194
ambl1237,Amblong,Papunesia,-15.5169,166.95,ambl1237,alm,aust1307,Austronesian,shifting,sout3194
fort1240,Kiai,Papunesia,-15.4484,166.93099999999998,fort1240,frt,aust1307,Austronesian,shifting,cent2280
rori1237,Mores,Papunesia,-15.4048,166.843,rori1237,rga,aust1307,Austronesian,moribund,cent2280
moro1286,Morouas,Papunesia,-15.3498,166.891,moro1286,mrp,aust1307,Austronesian,shifting,cent2280
navu1237,Navut,Papunesia,-15.3169,166.798,navu1237,nsw,aust1307,Austronesian,shifting,tial1241
tial1239,Tiale,Papunesia,-15.2334,166.842,tial1239,mnl,aust1307,Austronesian,threatened,tial1241
mere1242,Merei,Papunesia,-15.2839,166.905,mere1242,lmb,aust1307,Austronesian,shifting,tial1241
east2443,East Ambae,Papunesia,-15.3523,167.89,east2443,omb,aust1307,Austronesian,not endangered,amba1270
west2513,West Ambae,Papunesia,-15.4281,167.80700000000002,west2513,nnd,aust1307,Austronesian,not endangered,amba1270
paam1238,Paama,Papunesia,-16.475479999999997,168.23693,paam1238,pma,aust1307,Austronesian,not endangered,cent2269
nama1268,Namakura,Papunesia,-16.8979,168.56900000000002,nama1268,nmk,aust1307,Austronesian,not endangered,cent2269
eton1255,Eton (Vanuatu),Papunesia,-17.74,168.549,eton1255,etn,aust1307,Austronesian,shifting,sout3196
sout2856,South Efate,Papunesia,-17.7006,168.377,sout2856,erk,aust1307,Austronesian,not endangered,sout3196
lele1267,Lelepa,Papunesia,-17.6042,168.202,lele1267,lpa,aust1307,Austronesian,shifting,nort3222
nort2836,North Efate,Papunesia,-17.5774,168.375,nort2836,llp,aust1307,Austronesian,not endangered,nort3222
lame1260,Lamenu,Papunesia,-16.6098,168.171,lame1260,lmu,aust1307,Austronesian,shifting,lame1259
lewo1242,Lewo,Papunesia,-16.7612,168.334,lewo1242,lww,aust1307,Austronesian,not endangered,lame1259
maii1238,Maii,Papunesia,-16.7388,168.21099999999998,maii1238,mmm,aust1307,Austronesian,shifting,bier1245
bier1246,Bieria,Papunesia,-16.7867,168.232,bier1246,brj,aust1307,Austronesian,moribund,bier1245
bier1244,Bierebo,Papunesia,-16.6663,168.15400000000002,bier1244,bnk,aust1307,Austronesian,shifting,baki1243
baki1244,Baki,Papunesia,-16.7096,168.165,baki1244,bki,aust1307,Austronesian,shifting,baki1243
lonw1238,Lonwolwol,Papunesia,-16.2286,168.016,lonw1238,crc,aust1307,Austronesian,shifting,ambr1240
nort2839,North Ambrym,Papunesia,-16.1741,168.14,nort2839,mmg,aust1307,Austronesian,shifting,ambr1240
sout2859,Southeast Ambrym,Papunesia,-16.2975,168.21099999999998,sout2859,tvk,aust1307,Austronesian,not endangered,ambr1240
orko1234,Orkon-Fanbak,Papunesia,-16.210501,168.212109,orko1234,fnb,aust1307,Austronesian,moribund,port1292
daka1243,Dakaka,Papunesia,-16.2696,168.013,daka1243,bpa,aust1307,Austronesian,not endangered,port1293
port1286,Daakie,Papunesia,-16.3083,168.046,port1286,ptv,aust1307,Austronesian,not endangered,port1293
urip1239,Uripiv-Wala-Rano-Atchin,Papunesia,-16.009510000000002,167.34643,urip1239,upv,aust1307,Austronesian,not endangered,east2753
aulu1238,Aulua,Papunesia,-16.3579,167.697,aulu1238,aul,aust1307,Austronesian,shifting,cent2315
burm1263,Burmbar,Papunesia,-16.416529999999998,167.73123999999999,burm1263,vrt,aust1307,Austronesian,shifting,cent2315
mask1242,Maskelynes,Papunesia,-16.5073,167.81799999999998,mask1242,klv,aust1307,Austronesian,not endangered,sout3239
bwen1239,Bwenelang,Papunesia,-16.338946,167.660849,bwen1239,,aust1307,Austronesian,nearly extinct,sout3239
nasv1234,Nasvang,Papunesia,-16.458173000000002,167.63956299999998,nasv1234,,aust1307,Austronesian,shifting,nasv1235
nisv1234,Nisvai,Papunesia,-16.41306,167.785556,nisv1234,,aust1307,Austronesian,shifting,nasv1235
avok1244,Avok,Papunesia,-16.536653,167.773866,avok1244,,aust1307,Austronesian,shifting,port1295
port1285,Port Sandwich,Papunesia,-16.4952,167.78,port1285,psw,aust1307,Austronesian,shifting,port1295
axam1237,Axamb,Papunesia,-16.4838,167.707,axam1237,ahb,aust1307,Austronesian,shifting,port1295
unua1237,Unua,Papunesia,-16.2638,167.59900000000002,unua1237,onu,aust1307,Austronesian,threatened,unua1238
rere1240,Rerep,Papunesia,-16.2934,167.65099999999998,rere1240,pgk,aust1307,Austronesian,shifting,unua1238
malu1245,Malua Bay,Papunesia,-15.9813,167.208,malu1245,mll,aust1307,Austronesian,shifting,nort3223
nese1235,Nese,Papunesia,-15.952607999999998,167.222769,nese1235,,aust1307,Austronesian,shifting,nort3230
mpot1241,Mpotovoro,Papunesia,-15.8988,167.232,mpot1241,mvt,aust1307,Austronesian,shifting,boto1250
vaoo1237,Vao,Papunesia,-15.898299,167.30997299999999,vaoo1237,vao,aust1307,Austronesian,not endangered,boto1250
vinm1237,Neve'ei,Papunesia,-16.2253,167.42700000000002,vinm1237,vnm,aust1307,Austronesian,shifting,cent2316
ling1265,Neverver,Papunesia,-16.1986,167.49900000000002,ling1265,lgk,aust1307,Austronesian,threatened,cent2316
lare1249,Larevat,Papunesia,-16.1971,167.387,lare1249,lrv,aust1307,Austronesian,shifting,cent2316
litz1237,Naman,Papunesia,-16.1331,167.415,litz1237,lzl,aust1307,Austronesian,nearly extinct,cent2316
katb1237,Avava,Papunesia,-16.2701,167.484,katb1237,tmb,aust1307,Austronesian,threatened,sout3240
nasa1240,Nasarian,Papunesia,-16.3497,167.41400000000002,nasa1240,nvh,aust1307,Austronesian,nearly extinct,sout3240
dixo1238,Dixon Reef,Papunesia,-16.3267,167.516,dixo1238,dix,aust1307,Austronesian,moribund,sout3240
navw1234,Navwien,Papunesia,-16.502947,167.554419,navw1234,,aust1307,Austronesian,nearly extinct,sout3240
lete1241,Letemboi-Repanbitip,Papunesia,-16.4339,167.56599999999997,lete1241,nms,aust1307,Austronesian,shifting,sout3240
malf1237,Na'ahai,Papunesia,-16.5499,167.50900000000001,malf1237,mlx,aust1307,Austronesian,shifting,sout3197
sout2857,Nahavaq,Papunesia,-16.5116,167.477,sout2857,sns,aust1307,Austronesian,shifting,sout3197
vivt1234,Vivti,Papunesia,-16.28,167.5,vivt1234,,aust1307,Austronesian,nearly extinct,niti1250
niti1249,Nitita,Papunesia,-16.2,167.46,niti1249,,aust1307,Austronesian,nearly extinct,niti1250
mara1399,Maragus,Papunesia,-16.0695,167.33,mara1399,mrs,aust1307,Austronesian,nearly extinct,nort3261
bign1238,Big Nambas,Papunesia,-16.0903,167.239,bign1238,nmb,aust1307,Austronesian,not endangered,nort3261
maee1241,Tirax,Papunesia,-15.9914,167.28799999999998,maee1241,mme,aust1307,Austronesian,shifting,nort3261
labo1244,Ninde,Papunesia,-16.4291,167.442,labo1244,mwi,aust1307,Austronesian,shifting,nind1243
nati1244,Nati,Papunesia,-16.468709,167.49605400000002,nati1244,,aust1307,Austronesian,moribund,nind1243
saaa1241,Sa,Papunesia,-15.9534,168.22799999999998,saaa1241,sax,aust1307,Austronesian,not endangered,sout3188
apma1240,Apma,Papunesia,-15.8559,168.18900000000002,apma1240,app,aust1307,Austronesian,not endangered,sout3188
seke1241,Seke (Vanuatu),Papunesia,-15.8839,168.197,seke1241,ske,aust1307,Austronesian,shifting,seke1242
sowa1244,Sowa,Papunesia,-15.826529999999998,168.18653,sowa1244,sww,aust1307,Austronesian,extinct,seke1242
rotu1241,Rotuman,Papunesia,-12.5008,177.06599999999997,rotu1241,rtm,aust1307,Austronesian,threatened,cent2060
west2519,Western Fijian,Papunesia,-17.8355,177.657,west2519,wyy,aust1307,Austronesian,not endangered,west2518
namo1248,Namosi-Naitasiri-Serua,Papunesia,-18.5308,177.637,namo1248,bwb,aust1307,Austronesian,not endangered,west2518
laua1243,Lauan,Papunesia,-18.2131,-178.785,laua1243,llx,aust1307,Austronesian,not endangered,east2446
fiji1243,Fijian,Papunesia,-18.0,178.33,fiji1243,fij,aust1307,Austronesian,not endangered,east2446
gone1237,Gone Dau,Papunesia,-16.5886,178.59900000000002,gone1237,goo,aust1307,Austronesian,not endangered,east2446
loma1261,Lomaiviti,Papunesia,-18.0001,179.30599999999998,loma1261,lmv,aust1307,Austronesian,not endangered,east2446
tong1325,Tonga (Tonga Islands),Papunesia,-21.17,-175.25,tong1325,ton,aust1307,Austronesian,not endangered,tong1324
niue1239,Niuean,Papunesia,-19.06,-169.86,niue1239,niu,aust1307,Austronesian,shifting,tong1324
renn1242,Rennell-Bellona,Papunesia,-11.6237,160.265,renn1242,mnv,aust1307,Austronesian,not endangered,nucl1485
east2447,East Futuna,Papunesia,-14.278717000000002,-178.137222,east2447,fud,aust1307,Austronesian,not endangered,nucl1485
pile1238,Vaeakau-Taumako,Papunesia,-10.173335,166.247188,pile1238,piv,aust1307,Austronesian,threatened,nucl1485
anut1237,Anuta,Papunesia,-11.61,169.85,anut1237,aud,aust1307,Austronesian,shifting,nucl1485
tiko1237,Tikopia,Papunesia,-12.2766,168.822,tiko1237,tkp,aust1307,Austronesian,not endangered,nucl1485
puka1242,Pukapuka,Papunesia,-10.91,-165.83,puka1242,pkp,aust1307,Austronesian,shifting,nucl1485
tuva1244,Tuvalu,Papunesia,-8.520813,179.19808799999998,tuva1244,tvl,aust1307,Austronesian,threatened,elli1239
toke1240,Tokelau,Papunesia,-9.227642,-171.780833,toke1240,tkl,aust1307,Austronesian,shifting,samo1310
samo1305,Samoan,Papunesia,-13.92,-171.83,samo1305,smo,aust1307,Austronesian,not endangered,samo1310
kapi1249,Kapingamarangi,Papunesia,1.039166,154.797223,kapi1249,kpg,aust1307,Austronesian,shifting,nort3235
nuku1260,Nukuoro,Papunesia,3.84,154.975,nuku1260,nkr,aust1307,Austronesian,shifting,nort3235
sika1261,Sikaiana,Papunesia,-8.378194,162.72952,sika1261,sky,aust1307,Austronesian,moribund,solo1260
rapa1244,Rapanui,Papunesia,-27.113000000000003,-109.34200000000001,rapa1244,rap,aust1307,Austronesian,shifting,east2449
penr1237,Māngarongaro,Papunesia,-9.082238,-157.922908,penr1237,pnh,aust1307,Austronesian,moribund,cent2062
tuam1242,Tuamotuan,Papunesia,-16.17259,-146.321755,tuam1242,pmt,aust1307,Austronesian,threatened,cent2062
mang1401,Mangareva,Papunesia,-23.1095,-134.97,mang1401,mrv,aust1307,Austronesian,shifting,cent2062
raka1237,Rakahanga-Manihiki,Papunesia,-10.03,-161.09,raka1237,rkh,aust1307,Austronesian,shifting,cent2062
maor1246,Maori,Papunesia,-38.2881,176.541,maor1246,mri,aust1307,Austronesian,shifting,cent2062
hawa1245,Hawaiian,Papunesia,19.6297,-155.43,hawa1245,haw,aust1307,Austronesian,moribund,cent2062
tahi1242,Tahitian,Papunesia,-17.6485,-149.45,tahi1242,tah,aust1307,Austronesian,not endangered,tahi1244
aust1304,Austral,Papunesia,-23.3843,-149.46200000000002,aust1304,aut,aust1307,Austronesian,shifting,tahi1244
nort2845,North Marquesan,Papunesia,-8.89412,-140.108,nort2845,mrq,aust1307,Austronesian,shifting,marq1246
sout2866,South Marquesan,Papunesia,-9.75663,-138.97899999999998,sout2866,mqm,aust1307,Austronesian,shifting,marq1246
raro1241,Southern Cook Island Maori,Papunesia,-21.23,-159.78,raro1241,rar,aust1307,Austronesian,threatened,mang1433
rapa1245,Old Rapa,Papunesia,-27.6304,-144.338,rapa1245,ray,aust1307,Austronesian,nearly extinct,mang1433
onto1237,Luangiua,Papunesia,-5.49029,159.701,onto1237,ojv,aust1307,Austronesian,not endangered,cent2299
taku1257,Takuu,Papunesia,-4.773094,157.03208500000002,taku1257,nho,aust1307,Austronesian,not endangered,taku1258
nuku1258,Nukumanu,Papunesia,-4.576321,159.48537,nuku1258,nuq,aust1307,Austronesian,not endangered,taku1258
nuku1259,Nukuria,Papunesia,-3.40038,154.731,nuku1259,nur,aust1307,Austronesian,not endangered,taku1258
west2516,West Uvean,Papunesia,-20.4145,166.58900000000003,west2516,uve,aust1307,Austronesian,threatened,vanu1245
emae1237,Emae,Papunesia,-17.052,168.399,emae1237,mmw,aust1307,Austronesian,shifting,vanu1245
futu1245,Futuna-Aniwa,Papunesia,-19.5303,170.215,futu1245,fut,aust1307,Austronesian,not endangered,mele1252
mele1250,Mele-Fila,Papunesia,-17.6841,168.275,mele1250,mxe,aust1307,Austronesian,not endangered,mele1252
niua1241,Niuatoputapu,Papunesia,-15.957685999999999,-173.778333,niua1241,nkp,aust1307,Austronesian,,east2758
niua1240,Niuafo'ou,Papunesia,-15.6014,-175.64,niua1240,num,aust1307,Austronesian,threatened,east2758
wall1257,East Uvean,Papunesia,-13.2903,-176.207,wall1257,wls,aust1307,Austronesian,not endangered,east2758
ngul1236,Nguluwan,Papunesia,8.45,137.34,ngul1236,nuw,aust1307,Austronesian,nearly extinct,yape1250
yape1248,Yapese,Papunesia,9.558110000000001,138.125,yape1248,yap,aust1307,Austronesian,not endangered,yape1250
mais1250,Maisin,Papunesia,-9.228530000000001,148.731,mais1250,mbq,aust1307,Austronesian,not endangered,nucl1744
unub1234,Unubahe,Papunesia,-10.3652,150.2683,unub1234,unu,aust1307,Austronesian,nearly extinct,suau1243
auhe1237,'Auhelawa,Papunesia,-10.0959,151.002,auhe1237,kud,aust1307,Austronesian,not endangered,suau1243
oyao1237,Oya'oya,Papunesia,-10.5392,150.658,oyao1237,oyy,aust1307,Austronesian,threatened,suau1243
bwan1241,Bwanabwana,Papunesia,-10.6599,151.034,bwan1241,tte,aust1307,Austronesian,not endangered,suau1243
buhu1237,Buhutu,Papunesia,-10.5074,150.18,buhu1237,bxh,aust1307,Austronesian,not endangered,suau1243
waga1268,Wagawaga,Papunesia,-10.41792,150.37814,waga1268,wgb,aust1307,Austronesian,not endangered,suau1243
suau1242,Suau,Papunesia,-10.6606,150.21,suau1242,swp,aust1307,Austronesian,not endangered,suau1244
sali1295,Saliba,Papunesia,-10.6148,150.727,sali1295,sbe,aust1307,Austronesian,shifting,suau1244
anuk1239,Anuki,Papunesia,-9.6692,149.822,anuk1239,aui,aust1307,Austronesian,shifting,nort2848
guma1254,Gumawana,Papunesia,-9.28497,150.762,guma1254,gvs,aust1307,Austronesian,not endangered,nort2848
ghay1237,Ghayavi,Papunesia,-10.011000000000001,149.84,ghay1237,bmk,aust1307,Austronesian,not endangered,arei1235
