id,family_id,name,iso639P3code,aes,population
lewo1244,aust1307,Lewotobi,lwt,Not Endangered,6000
leyi1238,atla1278,Leyigha,ayi,Not Endangered,10000
lezg1247,nakh1245,Lezgian,lez,6b (Threatened),623710
lhok1238,sino1245,Lhokpu,lhp,7 (Shifting),2500
lhom1239,sino1245,Lhomi,lhm,6b (Threatened),9320
liab1237,aust1307,Liabuku,lix,8a (Moribund),160
lian1251,sino1245,Liangmai Naga,njn,6b (Threatened),49800
lian1252,taik1256,Lianshan Zhuang,zln,8a (Moribund),48000
lian1255,aust1307,Liana-Seti,ste,6b (Threatened),3000
libe1240,pidg1258,Kru Pidgin English,lir,Not Endangered,1613000
libe1247,mand1469,Liberia Kpelle,xpe,Not Endangered,760000
libi1244,atla1278,Libinza,liz,Not Endangered,10000
libi1250,afro1255,Libido,liq,Not Endangered,68010
libo1242,aust1307,Libon,lbl,Not Endangered,68800
liby1235,sign1238,Libyan Sign Language,lbs,Not Endangered,38000
liby1240,afro1255,Libyan Arabic,ayl,Not Endangered,4983500
ligb1244,mand1469,Ligbi,lig,7 (Shifting),19000
lige1238,atla1278,Ligenza,lgz,Not Endangered,43000
ligu1248,indo1319,Ligurian,lij,7 (Shifting),508210
lihi1237,aust1307,Lihir,lih,Not Endangered,12600
liji1238,atla1278,Lijili,mgi,Not Endangered,40000
lika1243,atla1278,Liko,lik,Not Endangered,60000
liki1240,atla1278,Balobo,lie,Not Endangered,8400
liki1241,aust1307,Liki,lio,8a (Moribund),11
liku1242,atla1278,Likuba,kxx,Not Endangered,53000
liku1243,aust1307,Likum,lib,8a (Moribund),80
likw1239,atla1278,Likwala,kwc,Not Endangered,79000
lila1246,monu1249,Lilau,lll,7 (Shifting),450
lill1248,sali1255,Lillooet,lil,8b (Nearly extinct),140
lima1246,atla1278,Limassa,bme,7 (Shifting),10
limb1263,indo1319,Limburgan,lim,6b (Threatened),1300000
limb1266,sino1245,Limbu,lif,7 (Shifting),384800
limb1268,atla1278,Limbum,lmp,Not Endangered,130000
limi1243,sino1245,Limi,ylm,Not Endangered,29000
limo1248,aust1307,Limos Kalinga,kmk,Not Endangered,12700
limo1249,indo1319,Limonese Creole,qlm,7 (Shifting),55000
limo1250,book1242,Limousin,lms,unk,-1
lind1248,aust1307,Tado-Lindu,klw,Not Endangered,3640
ling1242,pidg1258,Mediterranean Lingua Franca,pml,10 (Extinct),0
ling1262,taik1256,Western Ong-Be,onb,Not Endangered,600000
ling1263,atla1278,Kinshasa Lingala,lin,Not Endangered,2292520
ling1265,aust1307,Neverver,lgk,6b (Threatened),1250
ling1267,arti1236,Lingua Franca Nova,lfn,unk,-1
ling1268,book1242,Lingkhim,lii,unk,-1
lint1237,book1242,Lintang,lnt,unk,-1
lioo1240,aust1307,Li'o,ljl,Not Endangered,105000
lipa1241,atha1245,Lipan Apache,apl,10 (Extinct),0
lipo1242,sino1245,Lipo,lpo,Not Endangered,250000
lisa1239,aust1307,Lisabata-Nuniali,lcs,6b (Threatened),1830
lise1239,aust1307,Lisela,lcl,6b (Threatened),11900
lish1235,sino1245,Khispi,lsh,7 (Shifting),2340
lish1245,afro1255,Lishanid Noshan,aij,8a (Moribund),3500
lish1246,afro1255,Lishán Didán,trg,7 (Shifting),4120
lish1247,afro1255,Lishana Deni,lsd,7 (Shifting),8800
lisu1250,sino1245,Lisu,lis,Not Endangered,942700
lite1248,sino1245,Literary Chinese,lzh,unk,-1
lith1236,sign1238,Lithuanian Sign Language,lls,Not Endangered,8000
lith1251,indo1319,Lithuanian,lit,Not Endangered,2994890
litz1237,aust1307,Naman,lzl,8b (Nearly extinct),15
liuj1238,taik1256,Liujiang Zhuang,zlj,Not Endangered,1560000
liuq1235,taik1256,Liuqian Zhuang,zlq,6b (Threatened),370000
livv1243,ural1272,Livvi,olo,7 (Shifting),30770
livv1244,ural1272,Liv,liv,10 (Extinct),0
loar1234,book1242,Loarki,lrk,Not Endangered,20000
loba1239,atla1278,Lobala,loq,Not Endangered,60000
lobi1245,atla1278,Lobi,lob,Not Endangered,490000
lodh1246,indo1319,Lodhi,lbm,Not Endangered,139000
logb1245,atla1278,Ikpana,lgq,7 (Shifting),7500
logo1258,atla1278,Logooli,rag,Not Endangered,618300
logo1259,cent2225,Logo,log,Not Endangered,210000
logo1261,daju1249,Logorik,liu,7 (Shifting),2000
logo1262,heib1242,Logol,lof,7 (Shifting),12000
logu1236,indo1319,Logudorese Sardinian,src,7 (Shifting),500000
loja1235,quec1387,Loja Highland Quichua,qvj,6b (Threatened),30500
lojb1234,arti1236,Lojban,jbo,unk,-1
loka1252,atla1278,Lokaa,yaz,Not Endangered,120000
loko1254,nilo1247,Lokoya,lky,6b (Threatened),12400
loko1255,mand1469,Loko,lok,Not Endangered,179000
lola1248,aust1307,Lola,lcd,7 (Shifting),900
lola1250,aust1307,Lolak,llq,8a (Moribund),50
lole1239,aust1307,Lole,llg,6b (Threatened),20000
lolo1259,sino1245,Lolopo,ycl,Not Endangered,380000
lolo1261,atla1278,Lolo,llb,Not Endangered,162000
lolo1264,nort2923,Loloda-Laba,loa,Not Endangered,15000
loma1235,indo1319,Lomavren,rmi,8a (Moribund),50
loma1258,atla1278,Loma (Côte d'Ivoire),loi,Not Endangered,8010
loma1260,mand1469,Loma (Liberia),lom,Not Endangered,266000
loma1261,aust1307,Lomaiviti,lmv,Not Endangered,1730
lomb1254,cent2225,Lombi,lmi,Not Endangered,12000
lomb1257,indo1319,Lombard,lmo,7 (Shifting),3903000
lomb1260,atla1278,Lombo,loo,Not Endangered,10000
lomw1241,atla1278,Mozambique Lomwe,ngl,Not Endangered,1850000
lonc1237,aust1307,Loncong,lce,6b (Threatened),420
long1375,sino1245,Long Phuri Naga,lpn,Not Endangered,1000
long1387,atla1278,Longto,wok,6b (Threatened),2400
long1389,atla1278,Longuda,lnu,Not Endangered,32000
long1395,aust1307,Longgu,lgu,7 (Shifting),1500
long1406,aust1307,Western Lowland Kenyah,ttw,7 (Shifting),600
loni1238,aust1307,Loniu,los,Not Endangered,780
lonw1238,aust1307,Lonwolwol,crc,7 (Shifting),1200
lonz1238,atla1278,Lonzo,lnz,6b (Threatened),300
looo1238,atla1278,Loo,ldo,6b (Threatened),8000
lopa1238,atla1278,Lopa,lop,Not Endangered,5000
lopi1242,nilo1247,Lopit,lpx,Not Endangered,50000
lopi1243,book1242,Lopi,lov,unk,-1
lora1237,aust1307,Lorang,lrn,Not Endangered,220
lore1243,indo1319,Peruvian Amazonian Spanish,spq,Not Endangered,2700
lore1244,aust1307,Nethalp,lnn,8a (Moribund),340
lote1237,aust1307,Lote,uvl,Not Endangered,6000
loth1237,sino1245,Lotha Naga,njh,Not Endangered,179000
loto1240,aust1307,Lo-Toga,lht,7 (Shifting),580
lotu1250,aust1307,Lotud,dtr,6b (Threatened),20000
loui1240,indo1319,Louisiana Creole French,lou,8a (Moribund),10000
loun1239,aust1307,Loun,lox,10 (Extinct),0
loup1243,algi1248,Loup A,xlo,unk,-1
louu1245,aust1307,Lou,loj,Not Endangered,1230
lowa1242,sino1245,Lowa,loy,7 (Shifting),7500
lowe1385,indo1319,Lower Sorbian,dsb,7 (Shifting),6670
lowe1388,indo1319,Lower Silesian,sli,6b (Threatened),22900
lowe1395,aust1305,Lower Ta'oih,tto,Not Endangered,15800
lowe1407,tuuu1241,Lower-Nosop,nsb,10 (Extinct),0
lowe1412,aust1307,Tanudan Kalinga,kml,Not Endangered,11200
lowe1415,nucl1709,Lower Grand Valley Dani,dni,Not Endangered,20000
lowe1425,atha1245,Lower Tanana,taa,8b (Nearly extinct),15
lowe1427,sali1255,Lower Chehalis,cea,10 (Extinct),0
lowe1436,pama1250,Lower Southern Aranda,axl,10 (Extinct),0
lowe1441,book1242,Lower Pokomo,poj,unk,-1
lowl1260,tequ1244,Lowland Oaxaca Chontal,clo,8a (Moribund),1280
lowl1265,utoa1244,Lowland Tarahumara,tac,6b (Threatened),9230
loxi1235,otom1299,Loxicha Zapotec,ztp,6b (Threatened),75000
lozi1239,atla1278,Lozi,loz,Not Endangered,734000
luaa1235,book1242,Lua',prb,unk,-1
luan1263,aust1307,Luang,lex,6b (Threatened),18000
luba1249,atla1278,Luba-Lulua,lua,Not Endangered,6360000
luba1250,atla1278,Luba-Katanga,lub,6b (Threatened),1510000
lubi1238,atla1278,Lubila,kcc,Not Endangered,11400
lubu1241,aust1307,Lubu,lcf,Not Endangered,30000
lubu1243,aust1307,Lubuagan Kalinga,knb,Not Endangered,30000
luch1239,atla1278,Luchazi,lch,Not Endangered,431000
lucu1238,atla1278,Lucumi,luq,10 (Extinct),0
ludi1246,ural1272,Ludian,lud,8b (Nearly extinct),3000
lufu1237,atla1278,Lufu,ldq,7 (Shifting),3200
lugb1240,cent2225,Lugbara,lgg,Not Endangered,1940000
lugu1238,atla1278,Luguru,ruf,6b (Threatened),404000
luhu1243,aust1307,Luhu-Piru,lcq,10 (Extinct),6500
luia1234,book1242,Lui,lba,10 (Extinct),0
luim1238,atla1278,Luimbi,lum,Not Endangered,43900
luis1253,utoa1244,Luiseno-Juaneño,lui,10 (Extinct),0
lukp1238,atla1278,Lukpa,dop,Not Endangered,157900
lule1238,lule1238,Lule,ule,10 (Extinct),0
lule1254,ural1272,Lule Saami,smj,7 (Shifting),2000
lumb1237,unat1236,Lumbee,lmz,10 (Extinct),0
lumb1249,atla1278,Lumbu,lup,Not Endangered,22720
lumb1250,book1242,Lumba-Yakkha,luu,6b (Threatened),1200
lumu1239,narr1279,Lumun,lmd,6b (Threatened),15000
luna1243,sino1245,Lunanakha,luk,6b (Threatened),700
luna1244,atla1278,Luna,luj,Not Endangered,50000
lund1266,atla1278,Lunda,lun,Not Endangered,403000
lund1271,aust1307,Lundayeh,lnd,Not Endangered,47500
lung1249,aust1307,Lungga,lga,Not Endangered,2770
luoc1235,atla1278,Luo (Cameroon),luw,10 (Extinct),0
luok1236,nilo1247,Luo (Kenya and Tanzania),luo,Not Endangered,4229000
luop1235,hmon1336,Luopohe Hmong,hml,Not Endangered,61000
luri1256,afro1255,Luri,ldd,10 (Extinct),0
luse1252,atla1278,Lusengo,lse,Not Endangered,42000
lush1249,sino1245,Mizo,lus,6b (Threatened),843750
lush1252,sali1255,Northern Lushootseed,lut,10 (Extinct),0
lusi1235,indo1319,Lusitanian,xls,unk,-1
lusi1240,aust1307,Lusi,khl,Not Endangered,2000
luto1241,cent2225,Lutos,ndy,Not Endangered,18980
luuu1242,taik1256,Lü,khb,Not Endangered,554600
luva1239,atla1278,Luvale,lue,Not Endangered,475000
luwa1238,indo1319,Luwati,luv,6b (Threatened),30000
luwo1239,nilo1247,Luwo,lwo,Not Endangered,80000
luxe1241,indo1319,Moselle Franconian,ltz,6b (Threatened),392400
luya1241,atla1278,Luyi,lyn,Not Endangered,2880
lwal1238,atla1278,Lwalu,lwa,Not Endangered,41000
lyci1241,indo1319,Lycian A,xlc,unk,-1
lydi1241,indo1319,Lydian,xld,unk,-1
lyel1241,atla1278,Lyélé,lee,6b (Threatened),213000
lyng1241,aust1305,India Lyngam,lyg,6b (Threatened),12600
lyon1239,book1242,Lyons Sign Language,lsg,unk,-1
maaa1253,aust1305,Maa,cma,Not Endangered,41400
maak1236,afro1255,Maaka,mew,6b (Threatened),10000
maan1238,aust1307,Ma'anyan,mhy,6b (Threatened),150000
maas1239,atla1278,Maasina Fulfulde,ffm,Not Endangered,1523240
maay1238,afro1255,Maay,ymm,Not Endangered,1750000
maba1270,atla1278,Mabaale,mmz,Not Endangered,42000
maba1273,nilo1247,Mabaan,mfz,8a (Moribund),90000
maba1277,maba1274,Maba (Chad),mde,Not Endangered,531000
maba1278,aust1307,Maba (Indonesia),mqa,Not Endangered,6620
maba1279,aust1307,Mabaka Valley Kalinga,kkg,unk,-1
mabi1242,afro1255,Mabire,muj,10 (Extinct),0
maca1259,guah1252,Macaguán,mbn,7 (Shifting),300
maca1260,mata1289,Maca,mca,7 (Shifting),1040
maca1261,tuca1253,Macaguaje,mcl,10 (Extinct),0
maca1262,indo1319,Macanese,mzs,8b (Nearly extinct),50
mace1250,indo1319,Macedonian,mkd,Not Endangered,1656090
mach1265,atla1278,Machinga,mvw,Not Endangered,36000
mach1266,atla1278,Machame,jmc,Not Endangered,195000
mach1267,araw1281,Machiguenga,mcb,7 (Shifting),21400
mach1268,araw1281,Machinere,mpd,7 (Shifting),953
maco1239,sali1297,Maco,wpc,6b (Threatened),1100
macu1259,cari1283,Macushi,mbc,7 (Shifting),15930
macu1260,tuca1253,Macuna,myy,7 (Shifting),1032
mada1271,sign1238,Madagascar Sign Language,mzc,Not Endangered,110000
mada1282,atla1278,Mada (Nigeria),mda,Not Endangered,100000
mada1285,aust1307,Madak,mmx,6b (Threatened),3000
mada1293,afro1255,Mada (Cameroon),mxu,Not Endangered,17000
mada1299,book1242,Madang (Malaysia),mqd,unk,-1
made1252,atla1278,Ma (Democratic Republic of Congo),msj,Not Endangered,4700
made1253,aust1307,Salawati,xmx,7 (Shifting),600
madh1244,pama1250,Madhi Madhi,dmd,10 (Extinct),0
madi1260,cent2225,Ma'di,mhi,Not Endangered,311000
madi1261,nucl1709,Madi (Papua New Guinea),grg,7 (Shifting),380
madn1237,east2374,Madngele,zml,10 (Extinct),0
madu1248,aust1307,Madukayang Kalinga,kmd,Not Endangered,1500
maee1241,aust1307,Tirax,mme,7 (Shifting),1000
maen1235,aust1307,Maeng Itneg,itt,Not Endangered,18000
mafa1239,afro1255,Mafa,maf,Not Endangered,214910
mafe1237,aust1307,Mafea,mkv,8b (Nearly extinct),41
maga1260,indo1319,Magahi,mag,6b (Threatened),20735600
maga1263,aust1307,Mag-Anchi Ayta,sgb,6b (Threatened),8200
maga1264,aust1307,Southern Binukidnon,mtw,Not Endangered,7570
magd1235,otom1299,Magdalena Peñasco Mixtec,xtm,6b (Threatened),7350
magh1238,atla1278,Mághdì,gmd,7 (Shifting),2000
magi1241,aust1307,Mag-Indi Ayta,blx,Not Endangered,5000
magi1243,nucl1709,Magi,gkd,8a (Moribund),50
magi1244,nucl1709,Magiyi,gmg,unk,-1
mago1246,atla1278,Magoma,gmx,Not Endangered,9000
mago1248,aust1307,Magori,zgr,7 (Shifting),100
magu1243,aust1307,Maguindanao,mdh,Not Endangered,1100000
maha1287,indo1319,Mahasu Pahari,bfz,Not Endangered,1000000
maha1291,aust1305,Mahali,mjx,6b (Threatened),29400
maha1305,indo1319,Maharastri Prakrit,pmh,10 (Extinct),0
maha1308,book1242,Mahakam Kenyah,xkm,unk,-1
mahe1238,book1242,Mahei,mja,unk,-1
mahi1248,algi1248,Mohican,mjy,unk,-1
maho1248,atla1278,Mahongwe,mhb,7 (Shifting),8000
maho1249,mand1469,Mahou,mxx,Not Endangered,300000
maia1251,aust1307,Maiadomu,mzz,Not Endangered,900
maia1253,nucl1709,Maiani,tnh,6b (Threatened),3040
maia1254,nucl1709,Maia,sks,Not Endangered,4500
maib1239,maib1239,Maybrat-Karon,ayz,Not Endangered,20000
maii1238,aust1307,Maii,mmm,7 (Shifting),180
mail1248,mail1249,Mailu,mgu,Not Endangered,8500
main1267,indo1319,Ostfränkisch,vmf,6b (Threatened),4910000
main1272,atla1278,Maindo,cwb,6b (Threatened),21000
main1275,aust1307,Usun Apau Kenyah,xkl,6b (Threatened),52000
mais1250,aust1307,Maisin,mbq,Not Endangered,2610
mait1250,indo1319,Maithili,mai,Not Endangered,33890000
maiw1249,aust1307,Maiwala,mum,Not Endangered,2450
maiw1250,aust1307,Maiwa (Indonesia),wmm,6b (Threatened),31500
maiw1251,daga1274,Maiwa (Papua New Guinea),mti,Not Endangered,1400
maja1242,surm1244,Majang,mpe,Not Endangered,30000
maje1243,afro1255,Majera,xmj,7 (Shifting),500
majh1236,aust1305,Majhwar,mmj,7 (Shifting),34300
majh1253,indo1319,Majhi,mjz,7 (Shifting),44800
maka1304,atla1278,Makaa,mcp,Not Endangered,80000
maka1305,aust1307,Makassar Malay,mfp,Not Endangered,1880000
maka1311,aust1307,Makasar,mak,6b (Threatened),2110000
maka1315,anim1240,Makayam,aup,Not Endangered,1300
maka1316,timo1261,Makasae-Makalero,mkz,Not Endangered,102000
maka1318,waka1280,Makah,myh,10 (Extinct),0
makc1235,taik1256,Mak (China),mkg,7 (Shifting),5000
make1251,aust1307,Fanamaket,bjp,Not Endangered,1080
makh1260,atla1278,Makhuwa-Shirima,vmk,Not Endangered,707000
makh1261,atla1278,Makhuwa-Meetto,mgh,Not Endangered,1717000
makh1262,atla1278,Makhuwa-Marrevone,xmc,Not Endangered,517000
makh1264,atla1278,Makhuwa,vmw,Not Endangered,3603600
makh1265,atla1278,Makhuwa-Moniga,mhm,Not Endangered,200000
makh1266,atla1278,Makhuwa-Saka,xsq,Not Endangered,212000
makl1245,timo1261,Maklere,mjb,Not Endangered,6500
makl1246,bula1259,Maklew,mgf,7 (Shifting),120
makn1235,atla1278,Mak (Nigeria),pbl,7 (Shifting),5690
mako1250,bain1263,Makolkol,zmh,10 (Extinct),0
mako1251,atla1278,Makonde,kde,Not Endangered,1987000
maku1246,maku1246,Máku,xak,10 (Extinct),0
maku1273,sino1245,Makuri Naga,jmn,Not Endangered,6500
maku1277,aust1307,Maku'a,lva,8b (Nearly extinct),56
maku1278,tupi1275,Makuráp,mpu,8a (Moribund),50
makw1236,atla1278,Makwe,ymk,6b (Threatened),119700
maky1235,sino1245,Makyan Naga,umn,Not Endangered,4000
mala1256,atla1278,Malawi Lomwe,lon,Not Endangered,2290000
mala1412,sign1238,Malaysian Sign Language,xml,Not Endangered,58700
mala1431,book1242,Malakhel,mld,unk,-1
mala1457,drav1251,Mala Malasar,ima,Not Endangered,1000
mala1458,drav1251,Malasar,ymr,Not Endangered,7760
mala1459,drav1251,Malankuravan,mjo,Not Endangered,18600
mala1463,drav1251,Malavedan,mjr,6b (Threatened),6410
mala1464,drav1251,Malayalam,mal,Not Endangered,37224870
mala1466,drav1251,Malaryan,mjq,10 (Extinct),0
mala1468,drav1251,Malapandaram,mjp,6b (Threatened),5850
mala1471,unat1236,Mala (Nigeria),ruy,7 (Shifting),6630
mala1475,atla1278,Malawi Sena,swk,Not Endangered,468000
mala1479,aust1307,Colloquial Malay,zlm,Not Endangered,16145180
mala1480,aust1307,Malayic Dayak,xdy,Not Endangered,520000
mala1481,aust1307,Manado Malay,xmm,Not Endangered,3320000
mala1482,aust1307,Malaccan Creole Malay,ccm,8a (Moribund),300
mala1484,aust1307,Malango,mln,Not Endangered,4140
mala1487,aust1307,Malasanga,mqz,Not Endangered,1180
mala1489,aust1307,Malalamai,mmt,7 (Shifting),900
mala1491,aust1307,Malay Aklanon,mlz,Not Endangered,8500
mala1494,nucl1709,Mala (Papua New Guinea),ped,Not Endangered,1390
mala1495,nucl1709,Manep,mkr,Not Endangered,650
mala1522,chib1249,Malayo,mbp,7 (Shifting),1850
mala1533,indo1319,Malacca-Batavia Portuguese Creole,mcm,7 (Shifting),2150
mala1546,book1242,Malay (individual language),mly,unk,-1
mala1549,arti1236,Malawian Sign Language,lws,Not Endangered,70000
malb1235,atla1278,Malba Birifor,bfo,Not Endangered,108000
male1282,aust1305,Maleng,pkt,7 (Shifting),1700
male1284,gong1255,Male (Ethiopia),mdy,6b (Threatened),101430
male1289,aust1307,Maleu-Kilenge,mgl,Not Endangered,5200
male1291,nucl1709,Male (Papua New Guinea),mdc,6b (Threatened),970
male1292,algi1248,Malecite-Passamaquoddy,pqm,7 (Shifting),410
male1297,chib1249,Maléku Jaíka,gut,7 (Shifting),300
malf1237,aust1307,Na'ahai,mlx,7 (Shifting),600
malg1242,pama1250,Malgana,vml,10 (Extinct),0
malg1250,afro1255,Malgbe,mxf,6b (Threatened),6000
mali1279,atla1278,Malila,mgq,Not Endangered,78000
mali1280,atla1278,Malimba,mzd,6b (Threatened),1780
mali1283,aust1307,Malimpung,mli,6b (Threatened),3090
mali1284,bain1263,Mali,gcc,6b (Threatened),5000
mali1285,otom1299,Malinaltepec Me'phaa,tcf,Not Endangered,37500
mali1287,book1242,Maligo,mwj,unk,-1
mali1288,book1242,Malinguat,sic,unk,-1
mall1246,aust1305,Mal,mlf,Not Endangered,26700
malo1243,aust1307,Tamambo,mla,6b (Threatened),4000
malo1245,aust1307,Malol,mbk,Not Endangered,3330
malp1246,indo1319,Mar Paharia of Dumka,mkb,6b (Threatened),51000
malt1238,sign1238,Maltese Sign Language,mdl,Not Endangered,200
malt1254,afro1255,Maltese,mlt,Not Endangered,532760
malu1245,aust1307,Malua Bay,mll,7 (Shifting),500
malv1243,indo1319,Malvi,mup,Not Endangered,5440000
maly1234,pama1250,Malyangapa,yga,10 (Extinct),0
mama1271,atla1278,Mamara Senoufo,myk,Not Endangered,738000
mama1272,atla1278,Mama,mma,7 (Shifting),2000
mama1275,aust1307,Mamanwa,mmn,Not Endangered,4070
mama1276,aust1307,Mamasa,mqj,Not Endangered,89100
mama1277,nucl1709,Mamaa,mhf,7 (Shifting),200
mama1278,namb1299,Mamaindé,wmd,7 (Shifting),300
mamb1294,atla1278,Mambai,mcs,6b (Threatened),14000
mamb1296,atla1278,Mambwe-Lungu,mgr,Not Endangered,213680
mamb1305,aust1307,Mamboru,mvd,7 (Shifting),10000
mamb1306,aust1307,Mambae,mgm,Not Endangered,131000
mamc1234,book1242,"Mam, Central",mvc,unk,-1
mamm1241,maya1287,Mam,mam,6b (Threatened),602400
mamp1244,atla1278,Mampruli,maw,Not Endangered,326000
mams1234,book1242,"Mam, Southern",mms,unk,-1
mamt1234,book1242,"Mam, Tajumulco",mpf,unk,-1
mamt1235,book1242,"Mam, Todos Santos Cuchumatán",mvj,unk,-1
mamu1254,aust1307,Mamusi,kdf,Not Endangered,6000
mamu1255,aust1307,Mamuju,mqx,6b (Threatened),62900
mamv1243,cent2225,Mamvu,mdi,Not Endangered,60000
mana1248,unat1236,Manangkari,znk,10 (Extinct),0
mana1288,sino1245,Manange,nmm,7 (Shifting),390
mana1295,aust1307,Manam,mva,7 (Shifting),7950
mana1298,nduu1242,Manambu,mle,7 (Shifting),2500
manc1252,tung1282,Manchu,mnc,8b (Nearly extinct),20
mand1409,indo1319,Mandeali,mjl,7 (Shifting),623000
mand1413,drav1251,Manda (India),mha,7 (Shifting),4040
mand1415,sino1245,Mandarin Chinese,cmn,Not Endangered,921464660
mand1416,west2434,Manda (Australia),zma,10 (Extinct),0
mand1417,pama1250,Mandandanyi,zmk,10 (Extinct),0
mand1419,atla1278,Mandjak,mfv,Not Endangered,407700
mand1423,atla1278,Manda-Matumba,mgs,6b (Threatened),43100
mand1425,nilo1247,Mandari,mqu,Not Endangered,70000
mand1436,mand1469,Mandinka,mnk,Not Endangered,1949000
mand1440,aust1307,Mandara,tbf,Not Endangered,4000
mand1442,aust1307,Mandar,mdr,Not Endangered,499000
mand1443,toro1256,Mander,mqr,8a (Moribund),20
mand1444,nucl1709,Mandobo Atas,aax,Not Endangered,10000
mand1445,nucl1709,Mandobo Bawah,bwp,6b (Threatened),20000
mand1446,siou1252,Mandan,mhq,10 (Extinct),0
mand1448,araw1281,Mandahuaca,mht,10 (Extinct),0
mane1266,bord1247,Manem,jet,7 (Shifting),900
mang1378,aust1305,Mang,zng,8a (Moribund),4205
mang1381,mang1423,Mangarrayi,mpc,8b (Nearly extinct),1
mang1382,giim1238,Mangerr,zme,10 (Extinct),0
mang1383,pama1250,Mangala,mem,10 (Extinct),0
mang1387,atla1278,Mangayat,myj,7 (Shifting),400
mang1394,cent2225,Mangbetu,mdj,Not Endangered,620000
mang1396,cent2225,Mangbutu,mdk,Not Endangered,15000
mang1398,cent2225,Mango,mge,Not Endangered,89000
mang1399,saha1256,Manga Kanuri,kby,Not Endangered,480000
mang1401,aust1307,Mangareva,mrv,7 (Shifting),600
mang1403,aust1307,Mangseng,mbh,Not Endangered,2500
mang1404,aust1307,Mangga Buang,mmo,6b (Threatened),1500
mang1405,aust1307,Manggarai,mqy,Not Endangered,900000
mang1408,aust1307,Mangole,mqc,Not Endangered,7280
mang1416,afro1255,Mangas,zns,7 (Shifting),1000
mani1235,east1459,Sougb,mnx,Not Endangered,12000
mani1292,sino1245,Manipuri,mni,6b (Threatened),1775000
mani1294,atla1278,Manigri-Kambolé Ede Nago,xkb,Not Endangered,86800
mani1297,aust1307,Manipa,mqp,6b (Threatened),1500
mank1251,atla1278,Mankanya,knf,6b (Threatened),96460
mank1256,indo1319,Mankiyali,nlm,6b (Threatened),500
manm1238,aust1305,Man Met,mml,7 (Shifting),900
mann1245,drav1251,Manna-Dora,mju,8b (Nearly extinct),30000
mann1246,drav1251,Mannan,mjv,6b (Threatened),7850
mann1248,mand1469,Mann,mev,Not Endangered,390000
mano1275,aust1307,Manombai,woo,Not Endangered,9110
mans1258,ural1272,Northern Mansi,mns,7 (Shifting),940
mans1259,atla1278,Mansoanka,msw,6b (Threatened),20730
mans1262,aust1307,Mansaka,msk,6b (Threatened),26100
mant1265,sino1245,Mantsi,nty,7 (Shifting),1100
mant1267,atla1278,Manta,myg,6b (Threatened),6500
manu1255,sino1245,Manumanaw Karen,kxf,Not Endangered,10000
manu1258,aust1307,Manusela,wha,Not Endangered,7000
manx1243,indo1319,Manx,glv,10 (Extinct),1660
many1258,atla1278,Manyika,mxc,Not Endangered,505000
many1259,atla1278,Manyawa,mny,Not Endangered,150000
many1261,mand1469,Manya,mzj,Not Endangered,106100
manz1243,atla1278,Manza,mzv,Not Endangered,220000
maon1238,sino1245,Mao Naga,nbi,6b (Threatened),97200
maon1241,taik1256,Maonan,mmd,7 (Shifting),30000
maor1244,atla1278,Maore Comorian,swb,7 (Shifting),156500
maor1246,aust1307,Maori,mri,7 (Shifting),159700
mapa1244,nucl1709,Ma (Papua New Guinea),mjn,Not Endangered,570
mape1249,nucl1709,Mape,mlh,7 (Shifting),1700
mape1250,daga1274,Mapena,mnm,Not Endangered,450
mapi1250,aust1307,Mapia,mpy,10 (Extinct),0
mapi1252,araw1281,Mapidian-Mawayana,mpw,8b (Nearly extinct),10
mapo1242,aust1307,Mapos Buang,bzh,6b (Threatened),10500
mapo1246,cari1283,Mapoyo,mcg,8b (Nearly extinct),2
mapu1244,aust1307,Mapun,sjm,Not Endangered,58000
mapu1245,arau1255,Mapudungun,arn,7 (Shifting),258410
maqu1238,cari1283,Ye'kwana,mch,7 (Shifting),6630
mara1373,indo1319,Maraghei,vmh,7 (Shifting),200
mara1378,indo1319,Marathi,mar,Not Endangered,83115800
mara1379,sino1245,Maram Naga,nma,6b (Threatened),32500
